fullvisitorId,visitNumber,customerPath,eventCount
5656797100186681238,3," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory",57
5657677988182303423,14," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",13
5670613208439164608,1," Landing, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",37
5671688466209278718,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",21
5687667730920600613,61," Landingshopbybrand, productbrowsequickview, singin, productbrowseshopbybrand, singin, store, myaccount, myaccount, myaccount, myaccount, productbrowseshopbycategory, storepolicies, myaccount, storepolicies, myaccount, basket, productpageshopbycategory, basket, productbrowseshopbybrand, basket, productbrowseshopbycategory, productbrowseshopbybrand, basket, yourinfo, payment, revieworder, ordercomplete",27
5691228855195017010,5," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, store, storestore quickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, payment, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",30
5700698092270325485,4," Landingshopbybrand, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",11
5714578235466782917,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbybrand, basket, yourinfo, payment, home, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",19
5735858296023788680,1," Landing, singin, store, storepolicies, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, basket, yourinfo, payment, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",24
5753687412615654863,4," Landingshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, payment, revieworder, ordercomplete",10
5753687412615654863,5," Landingshopbycategory, basket, singin, basket, myaccount, myaccount, myaccount, basket, yourinfo, payment, revieworder, ordercomplete",12
5763555354582854124,2," Landing, myaccount, myaccount, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",16
5772921781547143127,2," basket, productbrowseshopbycategory, productbrowsequickview, basket, store, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",12
5772921781547143127,4," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, basket, productbrowseshopbycategory, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",15
5774321029448220916,2," Landing, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",40
5807278314451544984,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",15
5812572929202367937,1," Landing, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",14
5816514381907176001,1," Landingshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, home, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, search, searchsearch quickview, basket, store, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",36
5823529938186171963,1," Landing, productbrowseshopbycategory, home, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",14
5840295243911523760,3," Landingshopbycategory, singin, store, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, productbrowseshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",23
5853503812958964619,1," Landing, productbrowseshopbycategory, home, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",32
587886297354228717,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbybrand, basket, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbybrand, basket, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",30
5922545727078253740,2," Landing, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",11
5923041114491111329,1," Landing, singin, store, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",12
594511863093043281,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",24
5952422370450576468,2," Landing, productbrowseshopbycategory, productpageshopbycategory, basket, singin, register, store, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, store, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",22
5960127137243713650,9," Landing, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, singin, basket, search, searchsearch quickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",22
